date,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,Market,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,MW1,MW2,MW3,MW4,MW5,MW6,MW7,MW8,MW9,MW10,MW11,MW12,MW13,MW14,MW15,MW16,MW17,MW18,MW19,MW20,MW21,MW22,MW23,MW24,MW25,SENT
194808,-5.3381,-2.373,-0.5102,-2.1089,-0.8623,-1.0063,-1.059,-0.0159,-0.5675,-0.2225,-1.202,1.51,0.5484,-0.1871,0.6746,-0.1255,-0.2722,1.1804,0.6137,-0.6385,1.0205,-0.4323,-0.1923,-0.7326,1.2394,0.251971898,0.000902725,0.001832397,0.002135463,0.003781156,0.004066724,0.005154929,0.005983462,0.00685539,0.007084615,0.005207423,0.010047386,0.012227995,0.015000213,0.009997167,0.012056864,0.029697709,0.02855946,0.024649168,0.019074811,0.021849479,0.308884168,0.158255786,0.173797739,0.062778843,0.070118929,0.000448436,0.000764677,0.001295837,0.00212127,0.00289426,0.002676222,0.004519649,0.004828697,0.005298458,0.004147528,0.008333568,0.009849296,0.010795839,0.010055536,0.006943636,0.029533941,0.027923186,0.0224983,0.016740951,0.011478046,0.357711669,0.18661222,0.150381726,0.08330899,0.038838062,1
194809,-3.781,-6.2151,-3.3057,-5.7848,-5.6926,-1.1033,-2.7503,-3.8378,-3.934,-5.7237,-3.5246,-4.9715,-4.2223,-3.4893,-5.8154,-4.3838,-2.7545,-3.9379,-5.2014,-5.6007,-2.4819,-3.6123,-0.9393,-4.046,-2.864,-2.918807252,0.000855806,0.00179275,0.002124324,0.003700356,0.00403878,0.005089527,0.005907047,0.006847152,0.007036824,0.0051949,0.009488332,0.012339556,0.015047297,0.009963039,0.012151641,0.029609877,0.028458674,0.024916553,0.019129456,0.021581139,0.311252842,0.157410214,0.173381107,0.06179929,0.070883516,0.000451882,0.000773056,0.001302876,0.002132784,0.002901289,0.002690192,0.004528155,0.004842465,0.005313919,0.004154241,0.008333374,0.009858778,0.010824301,0.010050786,0.00697045,0.029533454,0.027884826,0.022473478,0.0167198,0.011561376,0.357582526,0.186505708,0.150205549,0.08324148,0.039163256,1
194810,2.375,3.5169,5.3022,5.001,5.2803,2.5078,4.0609,5.585,4.3535,7.4088,3.8328,5.4945,5.3949,4.407,3.9145,5.2238,5.1421,6.1379,6.5111,6.2271,6.3774,8.3517,4.1772,6.0517,6.4698,6.044661072,0.000844015,0.00173203,0.002120764,0.003590426,0.003904067,0.005170998,0.005918284,0.006764117,0.006949211,0.005034632,0.009385617,0.01207039,0.014833893,0.009886353,0.011788567,0.029171413,0.028406672,0.024598243,0.018591957,0.021001454,0.312930496,0.156712161,0.17635941,0.061244694,0.070990135,0.000455155,0.000780838,0.001309747,0.00214349,0.002905662,0.002703967,0.004536424,0.00485458,0.005327989,0.004157528,0.008330665,0.009864836,0.010848929,0.010043332,0.006993333,0.029526424,0.027839056,0.022444788,0.016693393,0.011637812,0.357483731,0.186416462,0.150038445,0.083182387,0.039481025,1
194811,-13.6041,-10.665,-12.2539,-12.0424,-11.5302,-9.1679,-9.2797,-9.3842,-11.3161,-13.03,-9.6632,-9.0205,-7.9132,-10.5562,-13.9914,-8.8715,-8.3907,-9.1132,-12.2397,-14.7938,-8.3261,-9.7316,-6.9338,-12.3494,-14.1092,-9.418409912,0.000816656,0.001693805,0.002101961,0.003562042,0.003878771,0.004980363,0.005786364,0.006732942,0.006820932,0.005098943,0.009170192,0.012009583,0.014740018,0.009744017,0.011581664,0.028974782,0.028149878,0.024623409,0.018704202,0.021006374,0.314288744,0.159903335,0.173291884,0.061269807,0.071069333,0.000458463,0.00078882,0.001316665,0.002154327,0.002909426,0.00271686,0.00454397,0.00486697,0.005341864,0.004161317,0.008325679,0.009869339,0.010873723,0.010035665,0.007018037,0.029518559,0.027795801,0.022421457,0.01666414,0.011719532,0.357379761,0.186328362,0.149857618,0.083124299,0.039809345,1
194812,6.0234,-3.8934,-1.7686,-3.0203,0.5482,0.5796,0.6726,0.4391,0.1754,0.4055,3.0441,2.8324,0.8356,0.4849,1.8438,4.0643,2.821,0.5409,2.7993,1.629,5.2445,3.5299,2.9698,2.4375,2.2292,3.445320741,0.000787273,0.001684301,0.002041193,0.003459935,0.003780562,0.004990733,0.005802375,0.006759076,0.00668079,0.004927414,0.009198031,0.012001553,0.014963565,0.00959445,0.011024513,0.029188402,0.028533525,0.024749893,0.018123404,0.019658807,0.317012299,0.159479352,0.178837487,0.059202645,0.067518424,0.000461566,0.000796039,0.001323079,0.002163364,0.002911442,0.002728859,0.004551615,0.00487863,0.005354039,0.004164006,0.008320127,0.00987151,0.010893652,0.010025711,0.007037501,0.029513086,0.027749466,0.022396307,0.016630557,0.011788708,0.357354275,0.18627662,0.149616611,0.083087723,0.040105507,1
194901,-1.3356,5.2985,5.4448,2.7503,4.1926,1.5222,1.1111,0.1133,2.6722,2.3632,0.8318,-0.7525,1.0842,0.078,0.4163,1.1565,1.3875,3.442,-0.2199,2.2658,0.6646,-2.007,-1.6384,1.0409,1.6705,0.075311243,0.000802132,0.001546675,0.001933531,0.003224982,0.0036612,0.004835229,0.00560838,0.006508301,0.006447346,0.004751089,0.00909326,0.011929516,0.01448886,0.009285659,0.010783346,0.029445162,0.028256922,0.023936067,0.017947937,0.019168337,0.323335852,0.159645768,0.177764789,0.058817029,0.06678263,0.000464874,0.000802744,0.001329234,0.002171455,0.002913952,0.00274207,0.004559133,0.004890658,0.0053661,0.004165724,0.008315168,0.009873945,0.010911159,0.010013296,0.007056047,0.029504656,0.027695432,0.022366773,0.016594286,0.011857449,0.357356047,0.186216472,0.149389444,0.083042559,0.040401322,1
194902,-6.5307,-3.8734,-4.7829,-5.7209,-3.5364,-8.0041,-4.1651,-4.5976,-4.9201,-6.6254,-2.5082,-4.7781,-2.3923,-3.1695,-6.0081,-1.2013,-2.3661,-2.3947,-3.815,-3.3596,-2.6813,-3.7926,-1.9658,-1.8769,-5.7109,-3.023988237,0.000792003,0.001629264,0.002034896,0.00331725,0.003810218,0.004892279,0.005642204,0.006502467,0.00658999,0.004858617,0.009154696,0.011818146,0.014617928,0.009287476,0.010765258,0.029757625,0.028590659,0.024741916,0.017908061,0.019589501,0.325505624,0.156479624,0.174803603,0.059151695,0.067759001,0.000468214,0.000809991,0.001336585,0.002180095,0.002917253,0.002755991,0.004567829,0.004903715,0.005380628,0.004169408,0.008311964,0.00987561,0.010935659,0.010001633,0.007075395,0.029498692,0.027641112,0.022342462,0.016561089,0.011931505,0.357356922,0.186097588,0.149159242,0.083007405,0.040714011,1
194903,8.085,7.0923,8.8352,5.6815,6.5218,5.8474,7.6728,4.5966,5.2211,7.4685,5.7296,5.1009,4.9328,7.335,7.7283,4.0918,4.0121,3.5195,4.5618,7.6137,4.2291,3.4761,2.5008,5.6226,3.963,4.096013016,0.000766735,0.001627444,0.00200256,0.003225181,0.003801835,0.004636526,0.005592761,0.006389397,0.006466672,0.004694774,0.009217328,0.01157617,0.01470466,0.009287225,0.010442668,0.030327694,0.028842569,0.024883466,0.017798396,0.019573595,0.325914374,0.155588645,0.177277218,0.059710998,0.06565111,0.00047132,0.000817226,0.001343732,0.002187962,0.002920551,0.002768461,0.00457555,0.004914843,0.005394009,0.004170683,0.00830812,0.00987531,0.010959539,0.009987584,0.007091953,0.029498471,0.027584983,0.022324705,0.016526626,0.012003052,0.357385787,0.18596846,0.14893737,0.082978081,0.04100562,1
194904,-2.1112,-3.2489,-1.4613,-3.3042,-3.0473,-3.687,-2.0463,-4.2636,-3.6646,-3.5335,-2.1391,-2.5144,-3.6581,-4.9393,-4.6127,-2.3514,-2.4998,-2.524,-4.6055,-4.4179,-2.0467,-0.4873,-0.9466,-0.4564,-2.1819,-1.787694121,0.000795839,0.001670024,0.002095121,0.003278757,0.003898784,0.004717677,0.005779482,0.006417315,0.006533898,0.004818891,0.009321957,0.011695041,0.014810919,0.009546501,0.010769124,0.030364071,0.028735095,0.024696111,0.017844889,0.020208601,0.326990304,0.154954976,0.173845551,0.060750634,0.065460438,0.000474838,0.000824874,0.001351673,0.002196831,0.002924982,0.002782347,0.004586096,0.004927768,0.005408549,0.004173687,0.008309202,0.009879519,0.010986527,0.009977085,0.007113571,0.029506855,0.027540774,0.022306314,0.016494736,0.01208017,0.357417256,0.185826494,0.148659543,0.082949826,0.041300483,1
194905,-11.5845,-7.0189,-8.0435,-6.5222,-6.1525,-3.3793,-5.1165,-1.809,-4.298,-6.8068,-3.5238,-2.5993,-2.0784,-3.8265,-6.3585,-1.8369,-2.4674,-1.3339,-3.1657,-4.7441,-2.0027,-3.1863,-2.4674,-5.6698,-5.8929,-3.01907671,0.000797024,0.001644518,0.002100862,0.003231874,0.003848425,0.004616963,0.005741093,0.006247717,0.006391483,0.004725935,0.0092865,0.011601864,0.01450472,0.009251324,0.010468175,0.030213866,0.028533979,0.024522097,0.017347737,0.019682028,0.326490223,0.156405888,0.175547837,0.061579391,0.065218476,0.000478416,0.000832535,0.001359678,0.002204719,0.00292961,0.002795706,0.004596517,0.004938865,0.005423145,0.004175051,0.008311744,0.009883532,0.011010148,0.009966093,0.007133751,0.029512299,0.027497019,0.022289377,0.016468911,0.012152369,0.357441377,0.185683997,0.148389903,0.082933147,0.041592092,1
194906,-1.7714,-3.1407,-0.9775,-0.2733,-0.3035,-3.0728,-2.3319,-0.955,0.042,-1.9471,1.3056,-2.778,-1.8411,-0.9783,-3.9129,0.5054,-0.4602,0.3855,-1.1105,-1.4972,1.0257,0.0584,0.7288,-0.1663,-3.2749,0.075925211,0.000724525,0.001584354,0.001998,0.003101056,0.00373948,0.004594745,0.005617453,0.006317576,0.006307656,0.004559034,0.009262895,0.011609865,0.014632358,0.009175999,0.010084632,0.03059989,0.028689778,0.024947322,0.017294572,0.019323719,0.32953923,0.156580415,0.177052424,0.059607887,0.063055136,0.000481591,0.000839529,0.001367243,0.002212653,0.002934747,0.002809168,0.00460723,0.004950559,0.005438315,0.004177655,0.008314816,0.009890678,0.011035089,0.009959966,0.007152497,0.029522242,0.027467353,0.022272552,0.016444112,0.012216704,0.357484654,0.185551422,0.14812085,0.082894062,0.041854313,1
194907,11.6084,5.4629,5.5298,5.6921,4.8425,4.349,7.1639,6.8349,7.9295,5.0144,7.0791,6.9513,6.3155,7.0946,6.0054,6.5847,5.5653,7.2979,4.2981,6.5892,5.5318,4.6445,5.0713,5.8638,7.1157,5.510457642,0.000718455,0.000836448,0.001352934,0.003400996,0.003988823,0.002256834,0.005157089,0.006134078,0.006760005,0.006433435,0.008360005,0.01280622,0.013156117,0.00830927,0.010429838,0.038340129,0.027889102,0.02648485,0.017296562,0.009954562,0.371352399,0.239023399,0.085696708,0.066936022,0.02692572,0.000485257,0.000840305,0.00136996,0.002226247,0.002943492,0.002811524,0.004616031,0.004964243,0.005451668,0.00419001,0.008309273,0.00988993,0.011066292,0.009945602,0.007185955,0.029562345,0.027485929,0.022196306,0.016428142,0.01222772,0.357699123,0.186077795,0.147528792,0.082585689,0.041912368,1
194908,3.2637,3.4104,1.8523,3.0315,1.4294,1.004,3.2171,2.7878,2.3016,0.9332,3.8728,1.3699,3.9521,1.2793,3.2144,1.9538,2.4113,2.471,0.1881,4.6312,2.805,2.6036,3.4825,2.5229,1.9108,2.66693202,0.000758784,0.000831602,0.001353127,0.003404572,0.003950984,0.002228789,0.005219864,0.006198945,0.006902793,0.006403205,0.008473637,0.012957946,0.013223409,0.008425522,0.010491346,0.038718614,0.027881428,0.026929078,0.017089224,0.010046141,0.371556231,0.237281387,0.085318366,0.067085251,0.027269756,0.000489382,0.000841547,0.001373212,0.002241585,0.002952759,0.002814699,0.004626228,0.004980581,0.005467841,0.004202413,0.008306652,0.009891108,0.011101475,0.009934513,0.0072194,0.029618763,0.027508138,0.022126017,0.016412753,0.012239729,0.357959068,0.186599982,0.146884997,0.082233817,0.04197334,1
194909,9.7487,0.8351,5.0468,3.5708,3.5404,4.3948,4.2081,4.2464,5.3313,5.1753,4.5758,4.8361,3.4986,4.1257,4.1045,4.089,4.3154,3.1191,3.7683,6.0663,2.7546,2.062,3.8902,3.6734,4.1542,3.086723136,0.00076798,0.000839029,0.001348665,0.003426621,0.003929568,0.002196552,0.005258165,0.006203858,0.006869151,0.006309798,0.008571976,0.012796948,0.013366424,0.008309836,0.010566951,0.038506005,0.027843599,0.026909658,0.016715488,0.010266846,0.371728155,0.23740151,0.0859047,0.066914018,0.027048501,0.000493923,0.000843524,0.001377786,0.002258208,0.002964537,0.002819405,0.004639327,0.00500006,0.005486993,0.004217119,0.008308472,0.00989691,0.011141398,0.009926883,0.007258054,0.029685697,0.027546822,0.022058864,0.016397849,0.012255568,0.358281315,0.187123606,0.146152809,0.081818215,0.042046656,1
194910,8.6418,3.4374,6.4727,6.3486,4.8109,6.0505,4.7377,2.2921,4.5925,2.195,3.3267,3.9198,2.0468,3.7786,5.3009,2.7828,2.0194,4.0113,0.531,1.8389,3.5697,2.9357,2.5657,3.2735,1.9717,3.165136758,0.000815556,0.000821718,0.001369823,0.003441813,0.003934105,0.002226403,0.005299703,0.00627689,0.007013919,0.006440987,0.008664926,0.013001878,0.013405959,0.008384094,0.010617893,0.038883971,0.028115538,0.026717896,0.016781218,0.010566832,0.371094683,0.23491768,0.086596788,0.067248472,0.027361255,0.000498699,0.00084515,0.001382367,0.002274669,0.002976934,0.002824012,0.004651726,0.005019441,0.005507519,0.004231924,0.008313558,0.009900798,0.011178549,0.009918378,0.007294946,0.029746516,0.027574412,0.021994756,0.016383068,0.012272458,0.358633866,0.187610187,0.145417163,0.081436192,0.042112714,1
194911,-8.9828,1.512,-3.0324,-0.5237,-1.0727,-2.2586,1.9151,1.0517,0.2155,1.0999,2.1939,2.024,1.1691,0.2228,0.3681,1.1407,1.8879,2.176,0.5513,3.5149,3.2825,1.0067,-0.1901,0.7489,2.0495,1.819767263,0.000856736,0.000821551,0.001417645,0.003550943,0.00401108,0.002285311,0.005374239,0.006214749,0.007094713,0.006377351,0.008668128,0.013066242,0.013227649,0.008435327,0.010850105,0.038723901,0.027804964,0.026936955,0.016345613,0.01039663,0.372729164,0.234636234,0.086034288,0.067231197,0.026909285,0.000503341,0.000846626,0.001386268,0.002290663,0.00298853,0.002827419,0.004663319,0.005037425,0.005526047,0.004246164,0.008323538,0.009910217,0.011207105,0.009907469,0.007330999,0.029829191,0.027602433,0.02194513,0.016361479,0.012281641,0.359079219,0.188085776,0.144655949,0.081037363,0.042126692,1
194912,6.8534,8.4219,7.1719,7.1748,8.8806,5.0134,6.0373,7.012,6.8846,9.1807,6.7462,7.219,5.9889,8.101,12.2733,5.3131,5.2338,6.7595,6.7112,7.7868,5.8014,3.186,2.7813,4.7077,7.2746,5.107012376,0.000775694,0.000827067,0.001357464,0.003490623,0.003943111,0.002207156,0.005394135,0.006197387,0.006995535,0.006372938,0.008756326,0.013181694,0.013197004,0.008272878,0.010764455,0.03870849,0.027878033,0.027163578,0.015633125,0.010645379,0.376962774,0.232965395,0.084349064,0.066805282,0.027155413,0.000507095,0.000848056,0.001388937,0.002305468,0.002999416,0.002830038,0.004674603,0.005053558,0.005542423,0.00426077,0.008333732,0.009922193,0.011231324,0.009893377,0.007364736,0.029912395,0.027630066,0.021902036,0.016334091,0.012289234,0.359525138,0.188571025,0.143904205,0.080656008,0.042120077,1
195001,13.1158,3.377,6.8572,4.2003,6.1867,10.1223,5.3598,4.1469,2.3114,4.4407,3.6578,5.4437,3.5227,2.1307,5.9284,0.5599,2.0955,2.596,2.8322,8.3443,0.781,0.6833,2.2347,1.3579,5.5545,1.591980923,0.000792023,0.000841076,0.001375447,0.003555303,0.004074845,0.002207398,0.005430084,0.006252093,0.007121689,0.006625615,0.008851917,0.013391056,0.012739838,0.008521093,0.011516113,0.038837812,0.027878234,0.02737173,0.015813408,0.010865872,0.380100665,0.228838602,0.082691607,0.066525048,0.027781431,0.000511056,0.000850218,0.001392512,0.002321535,0.003011971,0.002833099,0.004687765,0.005072004,0.005560309,0.004278881,0.008346382,0.009938077,0.011254688,0.009882593,0.007403673,0.029998167,0.027663794,0.021869714,0.016309088,0.012293876,0.359968069,0.18902715,0.143136547,0.080272957,0.042115875,1
195002,3.6168,5.7639,3.6226,3.73,0.0747,2.7273,2.0417,2.7315,2.3814,0.4754,1.5454,0.9218,1.0868,0.8952,-0.3824,1.2864,2.1733,1.6906,0.4773,2.1953,1.8858,0.7062,1.185,1.1032,1.2957,1.397727644,0.000876667,0.000853706,0.001451477,0.003650208,0.004270939,0.002389157,0.005625277,0.006396133,0.00716426,0.006811024,0.009023885,0.013886976,0.012986706,0.008576881,0.011975489,0.038448088,0.028006123,0.027635226,0.015994347,0.011565254,0.377251756,0.22695194,0.083152782,0.066231673,0.028824024,0.000515765,0.000852466,0.001396231,0.002338409,0.00302566,0.002837509,0.00470171,0.005091436,0.005579063,0.004296698,0.008359308,0.009954358,0.011280966,0.009875029,0.00744678,0.030078979,0.027698847,0.021835956,0.016285719,0.012304484,0.360379247,0.189462282,0.142398159,0.079876777,0.042128161,1
195003,-2.086,-0.0271,3.6737,-2.1741,-0.1159,-1.0907,2.3111,-1.0368,-1.0948,-1.4154,0.9738,0.8075,-0.1914,-2.3176,-2.0109,2.3221,0.6485,-0.529,-1.1662,-1.2508,1.8922,1.4883,1.4647,1.6318,-0.3297,1.286978768,0.000898498,0.000894675,0.001487939,0.003742149,0.004225491,0.002423078,0.005659424,0.006485437,0.007240239,0.006764545,0.009055078,0.013843086,0.012919576,0.008542265,0.011787213,0.038462733,0.028255857,0.027740655,0.015911065,0.011706763,0.379032429,0.225062971,0.083062815,0.066002022,0.028794,0.000520601,0.000854904,0.001400422,0.002356264,0.003039036,0.002842577,0.004716025,0.005111429,0.005598824,0.004313609,0.008372805,0.00996981,0.011306897,0.009867006,0.007488788,0.03016022,0.027733614,0.021808915,0.016263893,0.012317109,0.36080178,0.189870942,0.14166489,0.0794807,0.04213894,1
195004,10.4249,3.2177,7.9655,5.3864,7.5915,7.924,5.7877,5.6687,4.4577,7.6389,3.5031,3.967,5.5409,6.4201,9.7325,3.5291,1.5141,4.4527,4.2941,3.535,5.2767,2.2829,3.1049,3.6369,4.2114,4.119341455,0.000871916,0.000880919,0.001519534,0.003608025,0.004165609,0.002369336,0.005705362,0.006321389,0.007069783,0.006581068,0.008991947,0.013761105,0.012735182,0.008208644,0.011394138,0.038875437,0.028055784,0.027173443,0.015505726,0.011429678,0.381739873,0.225419282,0.083078406,0.066303505,0.028234906,0.000525314,0.000857604,0.001405458,0.002373359,0.003051939,0.002847849,0.004731704,0.005129905,0.005617753,0.004329663,0.008385849,0.009983411,0.011333156,0.009855396,0.007527085,0.030244296,0.027769707,0.021786152,0.016233206,0.012326822,0.361273967,0.190303755,0.140864019,0.079084377,0.042158255,1
195005,-2.2183,2.5809,-0.7047,3.1823,3.146,1.4957,2.2426,3.554,3.6506,2.8718,1.3885,1.0374,3.1534,4.6563,1.7209,4.4227,2.3023,3.9019,3.162,1.805,4.8189,5.1095,4.9287,5.4117,2.06,4.458803739,0.000920233,0.000872551,0.001579278,0.003657244,0.004316289,0.002453196,0.005798532,0.006398506,0.007083063,0.006798793,0.008939626,0.013714664,0.012883114,0.008389156,0.01202757,0.038652833,0.027354616,0.027258949,0.015505626,0.011370803,0.385885687,0.221719418,0.082255185,0.06594033,0.028224738,0.000530438,0.000860227,0.001411004,0.002391134,0.003066376,0.002853851,0.004748559,0.005149051,0.005637245,0.004348503,0.008398919,0.009999468,0.011361657,0.009845165,0.007570573,0.030328301,0.027803195,0.021773549,0.016206053,0.012336507,0.361741529,0.190720636,0.140022576,0.078719055,0.042176429,1
195006,-14.3322,-10.1688,-10.8305,-8.7575,-9.9483,-6.9059,-7.0535,-7.3463,-9.4343,-9.8584,-6.6212,-8.0236,-5.8834,-7.8825,-8.2663,-7.2374,-8.3968,-7.5785,-5.9783,-8.5293,-5.6476,-5.052,-6.0805,-3.6313,-7.2951,-5.905018794,0.000866868,0.000861007,0.001509253,0.003616054,0.004298588,0.002391361,0.005682413,0.006356155,0.007036931,0.006732736,0.008715426,0.013319528,0.012746452,0.008443467,0.011723822,0.038608169,0.026832476,0.027183267,0.015374164,0.011125982,0.38617093,0.223382117,0.082868566,0.066539323,0.027614943,0.00053522,0.000862999,0.00141586,0.002408917,0.00308152,0.002859453,0.004764675,0.005168788,0.005657365,0.004367915,0.008411198,0.010013306,0.011390199,0.009839485,0.007612128,0.030420071,0.027834978,0.021766799,0.016177057,0.01234582,0.36218191,0.191143488,0.139190806,0.078365412,0.042184629,1
195007,5.5249,2.2805,5.6705,8.6547,12.6027,0.5715,1.4937,4.4592,6.1505,14.6267,-1.9691,-3.1078,2.5892,6.5641,17.4232,-1.7602,0.4357,5.2711,8.1891,16.053,-4.0019,-0.7903,6.5051,12.4424,12.7347,1.324682048,0.000385142,0.001078879,0.002087993,0.002893083,0.003728913,0.002158059,0.005553364,0.005478777,0.006892771,0.006172514,0.008823754,0.010328308,0.012908576,0.011771233,0.010489688,0.035443888,0.030265871,0.024915626,0.014153808,0.010033726,0.370435822,0.201246497,0.114375038,0.055441875,0.052936796,0.000536193,0.000868543,0.001426456,0.002419828,0.003089365,0.002859561,0.004780152,0.005182822,0.005673917,0.00439045,0.008427529,0.010016367,0.011413173,0.009857984,0.007655983,0.030489638,0.027855511,0.021764821,0.01615833,0.012378148,0.361895511,0.191035991,0.13895482,0.078392919,0.042475988,1
195008,0.0863,6.1795,4.44,3.0838,5.6768,5.6941,3.6374,5.6495,5.8612,1.841,4.9732,5.4058,5.4393,5.5984,4.6996,4.6495,4.1736,4.1617,3.0495,3.8178,6.5912,3.6389,4.8054,2.3718,2.7199,4.859428307,0.000399063,0.001089165,0.002172527,0.003099656,0.004127519,0.002145595,0.005559205,0.005630328,0.007213486,0.006959348,0.00853328,0.009866763,0.013061052,0.012367379,0.012165318,0.034340836,0.029991318,0.025872281,0.015129721,0.011488905,0.351030727,0.197081127,0.120290831,0.061486933,0.058897637,0.000537339,0.000874331,0.001437754,0.002432607,0.003100632,0.00285933,0.004795712,0.005198367,0.005693509,0.00441964,0.008441547,0.010015182,0.011438815,0.009881012,0.007713344,0.030550666,0.027873946,0.021769283,0.016148233,0.012423448,0.361430515,0.190906606,0.138764391,0.078474724,0.042819068,1
195009,5.55,5.6794,2.6776,4.1845,3.2226,5.6955,5.7029,4.4666,5.9265,5.9527,5.5539,6.428,6.4473,5.2395,5.4578,6.2058,6.2972,5.6621,4.1841,8.9642,5.2069,4.1346,4.2277,3.9044,3.0557,4.812483281,0.000383316,0.001111559,0.002175847,0.003066527,0.004193126,0.002163815,0.005497059,0.005689576,0.007308785,0.006806864,0.008561294,0.009952461,0.013147333,0.012459484,0.012177727,0.034405605,0.029880874,0.025811509,0.014907921,0.011445043,0.355655227,0.195331797,0.12006266,0.060179729,0.057624863,0.000538391,0.000880372,0.001449298,0.002445611,0.003113149,0.002859492,0.0048109,0.005214553,0.005714886,0.004448383,0.008456596,0.010015574,0.011466429,0.009905908,0.007772009,0.030611079,0.027893215,0.021777291,0.016138606,0.01246712,0.360975938,0.190773864,0.138567929,0.078545646,0.043157761,1
195010,-4.3151,-3.2471,1.2603,-1.2024,-0.3323,2.475,0.2836,-0.1152,-1.16,1.2008,0.0876,-1.8829,-0.6807,-0.8935,0.8726,-1.3231,-1.2019,-2.0472,0.4488,-3.4031,0.0116,-0.3457,-0.9622,-0.9144,4.5012,-0.175614545,0.000387672,0.001119394,0.002130552,0.003042118,0.00411583,0.002170198,0.005537296,0.005651842,0.007381415,0.006868908,0.008590251,0.010069607,0.013333408,0.012514166,0.012243371,0.034838667,0.030228026,0.025911637,0.014753502,0.011919213,0.357532773,0.193373654,0.119771858,0.059690035,0.056824606,0.00053926,0.000886091,0.001460235,0.002457838,0.00312569,0.00285902,0.00482572,0.005229255,0.005736828,0.004477856,0.008470323,0.010018226,0.01149405,0.009932947,0.007830756,0.030673207,0.0279189,0.021791611,0.016130616,0.012509105,0.360592425,0.190643786,0.138346748,0.078584164,0.043465339,1
